Students	144000
127210	4125 4955 1309 16070
127211	13008 9925 15206 677
127212	2090 15467 10519 15069
127213	12901 518 17588 16598
127214	8455 17375 12821 4828
127215	14020 1542 16129 15020
127216	7332 11094 17929 2027
127217	9965 12330 13103 10177
127218	9467 16547 17875 13666
127219	15402 11830 8564 9411
127220	11808 15605 17813 15521
127221	237 3055 17053 12031
127222	16713 11083 2331 10021
127223	1132 16686 1659 16404
127224	5199 2037 6056 6612
127225	15423 12445 11373 7116
127226	2451 3007 7746 4586
127227	3641 2363 609 10878
127228	10800 16541 7085 5548
127229	44 10425 1316 1957
127230	1293 3838 14955 10241
127231	17837 260 8202 1329
127232	85 9688 5081 6269
127233	1075 8493 4240 6543
127234	11963 994 3649 3406
127235	6664 2202 859 3277
127236	8497 13140 1727 5670
127237	7297 8480 8993 12990
127238	14539 13212 9157 82
127239	15698 8579 7512 3728
127240	12114 1639 5943 15135
127241	16135 16276 476 1140
127242	7070 237 2114 3403
127243	4782 16191 10110 12078
127244	11319 8812 17540 10411
127245	10231 10626 4436 5757
127246	5951 8487 15223 15953
127247	17227 9140 1103 9395
127248	16091 7761 17259 6327
127249	16511 13590 4089 14494
127250	12927 2924 9795 8661
127251	15565 2632 15710 8479
127252	10077 7903 16117 15430
127253	11005 17778 16609 10278
127254	10129 9874 5270 12553
127255	13374 14046 15283 9618
127256	11055 14059 5525 14054
127257	13183 15949 10081 8291
127258	13002 11993 9416 151
127259	3183 2100 6607 1461
127260	7931 2249 14110 7873
127261	16052 5096 11973 14206
127262	17531 13137 11388 1813
127263	12959 17484 12444 16906
127264	8905 17180 13695 5470
127265	14785 3592 8704 14844
127266	6625 11341 16361 6790
127267	16187 2812 17139 6441
127268	7927 14899 15378 963
127269	5131 16520 14376 8912
127270	5060 638 14917 13315
127271	1053 16225 15618 15822
127272	5092 14591 17152 17238
127273	7371 14781 7239 17990
127274	14853 953 889 2475
127275	4734 1526 10589 7534
127276	5095 11995 9021 13804
127277	14070 16080 12959 4429
127278	9460 11789 11856 11194
127279	13303 14172 5278 1919
127280	12382 11418 12049 7834
127281	16389 391 6269 5327
127282	7661 5935 8984 16092
127283	10264 16987 7500 12411
127284	10129 15820 6291 5419
127285	16211 9010 9056 4240
127286	545 11924 11406 10510
127287	11206 1950 11410 9773
127288	4689 16953 3047 10570
127289	7841 6786 11469 2805
127290	13446 14467 4840 13507
127291	16615 10901 17740 10760
127292	5627 14015 17393 6017
127293	7540 9643 13114 2921
127294	13239 584 12640 6097
127295	17318 10525 13836 13122
127296	13984 3822 7424 2342
127297	15642 11985 17900 10672
127298	5858 15671 1972 10530
127299	11591 13458 1335 7350
127300	5907 15947 13163 4477
127301	16524 9093 617 15638
127302	7437 8213 4313 10896
127303	15423 13872 1790 12102
127304	11264 818 12574 1113
127305	174 113 11809 11770
127306	8945 2389 5970 11853
127307	15963 12390 11053 12694
127308	13392 13253 6632 15066
127309	11631 5733 16014 4491
127310	4696 8273 14805 14753
127311	2632 13677 3764 10592
127312	12600 4397 3886 5115
127313	5035 13153 16942 7178
127314	15628 1879 11879 969
127315	16932 10568 3743 315
127316	6565 15546 11471 8383
127317	3559 17457 1662 16709
127318	6729 5765 5188 16703
127319	4442 9077 6605 650
127320	5253 5838 6 16777
127321	8982 8972 14362 16213
127322	16483 17421 11210 8066
127323	13023 9139 13442 1615
127324	4495 8277 12322 3529
127325	9147 12733 8768 3707
127326	10738 5175 10435 13726
127327	7727 4444 6863 17059
127328	8857 17072 14481 16390
127329	4075 2645 14772 13780
127330	3856 15840 17592 12897
127331	17430 15202 11231 5341
127332	930 3772 10006 6499
127333	11989 3445 7350 13979
127334	4553 10826 15758 8981
127335	684 10204 5412 973
127336	10678 14167 6790 2482
127337	3006 14068 4349 12073
127338	14289 5945 12047 15626
127339	10809 11021 854 12661
127340	10968 14429 6619 1807
127341	745 2521 6192 12852
127342	4602 14644 9078 12516
127343	2721 9696 8318 3660
127344	17936 5483 11752 17937
127345	2634 10856 7089 7627
127346	2273 875 14906 14655
127347	14511 1780 17087 4831
127348	5289 11072 11511 6334
127349	4139 17357 5820 4092
127350	1690 16346 2631 7457
127351	3286 9068 6963 1353
127352	2208 17490 6320 8827
127353	2709 17533 2653 724
127354	4315 17367 5354 8420
127355	5264 6875 17877 12470
127356	10963 1480 5142 14407
127357	5660 16022 9479 12360
127358	3610 13029 14704 16668
127359	16651 17219 439 14201
127360	14886 7246 8757 10976
127361	16792 4011 14724 6149
127362	8333 12932 3607 12168
127363	4296 3748 3230 7436
127364	9827 4076 13828 5094
127365	16957 1260 11116 7513
127366	3564 3189 2505 8891
127367	9632 772 15186 16313
127368	14725 16546 5197 7254
127369	12374 12356 872 10298
127370	5362 3949 723 8716
127371	7913 13254 9857 4304
127372	3435 15777 16365 2739
127373	12923 3271 5378 13771
127374	9415 14138 7164 13367
127375	17259 3092 4897 5919
127376	10440 730 586 4589
127377	5185 8847 2929 9636
127378	16591 13672 15048 4172
127379	2508 11575 8581 2442
127380	1571 1010 15539 1715
127381	7486 294 10609 16720
127382	16749 17848 15871 1924
127383	5390 4335 17677 10618
127384	5389 7155 5005 15715
127385	10701 10317 8866 13508
127386	14709 3151 14292 17648
127387	1028 1667 1501 11693
127388	15340 894 13513 16406
127389	9081 9964 5864 1177
127390	6761 14200 141 15549
127391	11272 17550 9460 738
127392	5324 10335 380 8639
127393	5849 7794 3183 2303
127394	582 10063 236 13941
127395	1879 1247 3916 8656
127396	9825 11584 8108 13412
127397	8833 476 6923 2903
127398	13967 2655 13217 4435
127399	13043 15804 14686 7792
127400	8202 6741 4572 12838
127401	17899 2418 16804 11967
127402	10239 466 13078 4190
127403	5280 10324 9998 12567
127404	5316 781 952 4991
127405	10420 8518 2315 3166
127406	2726 13329 13605 2500
127407	5186 5358 17230 7034
127408	3081 268 7847 13186
127409	7565 657 5485 11869
127410	7192 460 10405 17517
127411	6060 3261 5235 1787
127412	12110 17402 8524 6714
127413	2643 5011 10356 17161
127414	11593 8495 17735 15392
127415	921 1876 16599 5124
127416	5072 13361 6739 595
127417	5284 13810 15718 17015
127418	11063 12762 7804 6635
127419	7902 8383 16623 3887
127420	5879 7418 13079 12355
127421	9685 3626 14182 7274
127422	16482 5487 14769 8961
127423	6550 8676 10376 17887
127424	9375 6814 280 8401
127425	5707 16796 17158 11623
127426	3541 15199 4100 2439
127427	14029 14119 11618 8335
127428	6609 10856 6446 13007
127429	12066 7095 17806 8202
127430	7658 16023 12525 7211
127431	12738 6018 9929 1179
127432	17375 5225 11630 17462
127433	7373 1234 4545 17036
127434	16652 14114 6232 4574
127435	3343 16688 14850 16786
127436	110 10963 9722 15420
127437	17297 16313 16167 4927
127438	1542 8945 7546 2731
127439	11749 14432 8374 13850
127440	17813 5118 76 8986
127441	8587 5812 144 7000
127442	16357 17682 756 12973
127443	8998 2320 1588 5973
127444	17098 2532 5840 14574
127445	1227 3224 14196 4536
127446	14345 13369 14299 12602
127447	13620 7085 17799 9809
127448	4026 16729 14419 12091
127449	4483 6944 1682 3284
127450	4462 10147 6990 11377
127451	2430 17018 8966 10199
127452	843 400 10024 1467
127453	17082 497 13892 4894
127454	6514 11248 502 773
127455	16286 4187 4743 6199
127456	257 14455 2750 11085
127457	12299 2721 10805 654
127458	5854 7967 4779 1834
127459	5822 8857 5972 8432
127460	12391 15104 17127 15140
127461	13204 10998 14395 13174
127462	4999 6357 7589 17927
127463	10644 16438 2933 6659
127464	16037 2971 7595 9475
127465	7824 11142 7032 204
127466	4058 8873 15905 9167
127467	10023 9829 17181 3000
127468	8355 4697 14844 13923
127469	16483 16039 16078 15230
127470	16351 8679 15309 9813
127471	11568 8508 16280 12702
127472	9637 10007 17457 7703
127473	16066 9643 2222 16027
127474	14108 4851 6123 10423
127475	12906 212 5263 10888
127476	10277 9740 17822 6908
127477	6488 1430 1642 12827
127478	9622 15217 9451 5055
127479	15866 17565 9134 6181
127480	13586 14787 5732 11611
127481	5094 4911 4551 10254
127482	13745 14026 12832 14301
127483	7176 4500 7236 12636
127484	8559 12446 5640 4652
127485	11285 10306 11216 11723
127486	14105 14215 9706 7447
127487	4185 3834 10795 1872
127488	17267 1140 4008 8623
127489	6088 7982 8992 17425
127490	11934 14466 3376 11550
127491	16617 13847 11481 11843
127492	5964 14998 7680 14102
127493	1962 15753 14472 5599
127494	16879 3795 12667 15711
127495	13858 200 1280 17142
127496	11577 267 2754 10669
127497	578 13643 5302 17229
127498	11695 4902 12983 3349
127499	9793 14074 16519 16263
127500	11689 4023 1872 14749
127501	8837 222 2740 845
127502	11181 16001 2949 17744
127503	3698 11848 1352 3731
127504	6660 6177 12384 10818
127505	15883 11105 12526 14586
127506	2264 3358 13333 8663
127507	6187 2198 10536 3513
127508	13010 8232 14335 15009
127509	370 16725 4138 1191
127510	6599 11270 5455 4333
127511	5738 16942 15804 2631
127512	13709 6785 5708 6656
127513	5740 16976 4998 12081
127514	7569 10698 6759 5571
127515	5789 507 6675 6378
127516	5492 6232 14886 17828
127517	1768 6829 12703 15197
127518	10082 12303 7766 11349
127519	14918 5345 1001 9066
127520	17841 13674 2761 9372
127521	11135 13524 8854 9755
127522	2024 2082 13082 13579
127523	3125 5173 17084 2713
127524	771 17486 13445 12518
127525	12284 14435 2537 5590
127526	4775 362 13670 1422
127527	3708 10373 9681 6575
127528	5038 9524 1024 11585
127529	16321 17220 54 5242
127530	8650 9347 12078 1898
127531	4742 4406 10716 14956
127532	2914 7457 6311 1815
127533	212 12343 17951 5455
127534	7667 14974 2816 8085
127535	16691 16598 15 17193
127536	16162 2198 12020 12891
127537	13041 16580 8914 3258
127538	10509 15286 12579 10710
127539	5124 3143 7895 14237
127540	16336 11898 15333 1164
127541	2579 16612 6629 14274
127542	17069 16051 3511 11401
127543	12080 4678 1918 14743
127544	3041 14501 15291 4137
127545	11935 4291 8138 7446
127546	8466 10858 5206 8406
127547	2061 9279 14633 16086
127548	4296 3316 12951 1237
127549	14528 11707 16792 6821
127550	2903 3421 17641 4060
127551	17182 16233 1628 16214
127552	17618 598 768 9423
127553	10155 4625 7362 3570
127554	263 8300 5734 15794
127555	6467 8436 3710 16749
127556	4965 12600 12131 10666
127557	1402 1430 11369 9904
127558	2814 6783 4728 4963
127559	12815 13763 3535 258
127560	5181 4093 515 14830
127561	14163 15145 3213 15054
127562	15919 1155 90 2299
127563	1635 8274 5508 13102
127564	57 10806 6177 8015
127565	6518 14651 10178 3965
127566	9111 9062 6122 11268
127567	5658 12595 8271 3776
127568	2657 8783 10857 8874
127569	734 15700 9862 5889
127570	2451 6223 15985 13121
127571	4941 17334 11605 7164
127572	13035 10117 1423 9968
127573	3642 2816 11120 524
127574	15513 10190 4322 5928
127575	9557 7878 6057 9609
127576	12974 13061 11895 17685
127577	5149 17705 17094 17872
127578	16910 16411 6181 14386
127579	6996 3428 6124 4220
127580	13886 14956 7818 12754
127581	7151 16251 5372 16478
127582	16726 6293 12434 11692
127583	16770 11615 12307 12334
127584	14500 12997 3400 17919
127585	3585 718 10886 11211
127586	16742 17512 2383 5263
127587	13238 2563 7848 13534
127588	17471 12271 14384 13784
127589	16901 2255 5589 8255
127590	5841 1296 6755 2595
127591	4160 10731 10494 1156
127592	6549 11075 12088 6388
127593	12698 15297 11490 11475
127594	12469 5889 8772 10060
127595	16975 9407 6078 6674
127596	6433 9978 12559 14533
127597	4781 7978 6123 8814
127598	14543 5946 17500 5911
127599	1334 17184 9267 12907
127600	9953 5596 7286 1424
127601	1408 11149 12019 13897
127602	15684 16072 4168 13301
127603	2869 290 15266 4432
127604	11692 6576 4427 13633
127605	5968 5096 10240 8498
127606	7151 15236 8652 7595
127607	13726 3111 6833 12143
127608	13714 5744 3973 2962
127609	1868 11577 6556 14030
127610	7378 5279 7823 8773
127611	7864 7752 5392 13349
127612	17495 8916 4826 17200
127613	17871 11263 7345 2741
127614	15471 9258 5949 12197
127615	7622 17 15590 3342
127616	2719 9320 2204 10359
127617	14643 13198 8752 11751
127618	7576 17838 1852 9556
127619	14568 3619 5104 838
127620	6048 17142 10342 3386
127621	3782 13363 17223 17625
127622	1473 4463 14007 14248
127623	2138 11004 12022 6207
127624	3524 6135 5923 16929
127625	5070 15968 15945 15620
127626	3301 8536 7292 10021
127627	10069 13626 8620 7914
127628	6709 3796 16185 12158
127629	10210 7547 12282 14287
127630	14786 2332 1568 16128
127631	7137 15029 854 11069
127632	13217 16071 4153 8215
127633	17819 12486 17781 2588
127634	13853 17869 16798 16815
127635	3205 4579 1383 12521
127636	14759 4077 17943 9303
127637	10913 3057 14800 5181
127638	6016 6467 17889 11411
127639	14093 215 4456 13389
127640	340 8803 13571 8978
127641	4658 17588 4348 4060
127642	14412 6218 8967 13816
127643	9272 3051 5469 2461
127644	4738 2279 7231 1659
127645	8635 16843 190 13188
127646	6881 9095 17258 14682
127647	12900 17194 4517 10365
127648	4893 2187 11466 7919
127649	4394 3235 809 3306
127650	14957 3931 17299 14063
127651	11188 4623 9766 14928
127652	11355 1382 6206 16575
127653	7524 13964 11264 8579
127654	2169 9983 12646 2835
127655	7631 9486 6964 4640
127656	4398 6312 2078 3128
127657	30 17682 11551 13226
127658	15515 10324 10793 9669
127659	14088 6659 9900 7638
127660	16964 14809 5981 8593
127661	9255 787 6507 12832
127662	6518 4769 9490 10846
127663	4233 5925 5150 6111
127664	5038 2218 9324 15252
127665	2104 11947 8841 1464
127666	8717 10589 9163 8706
127667	4377 11622 4919 2565
127668	14615 7355 15912 8365
127669	5845 9963 9364 296
127670	13007 5707 16611 13019
127671	15175 115 12294 4837
127672	6869 268 4900 5398
127673	7224 12556 10983 13875
127674	2682 11630 9705 6066
127675	2221 9932 13744 7281
127676	3673 10265 16769 783
127677	14165 4201 9527 2711
127678	2582 13827 17259 12718
127679	40 11935 10177 14053
127680	14097 7201 14773 12761
127681	2808 1588 6989 1347
127682	1223 15793 4784 5304
127683	488 5357 12368 10886
127684	17008 5492 6794 9350
127685	17144 13830 3233 11575
127686	5288 5507 17304 7563
127687	3060 16074 3102 12285
127688	9428 835 17054 16972
127689	9007 17005 6758 6965
127690	4369 13530 8957 10449
127691	15128 1949 16817 9554
127692	8752 2109 5636 17770
127693	673 13145 1573 11366
127694	6332 14459 17541 1112
127695	10596 16611 6106 9562
127696	9488 11438 246 2180
127697	4834 14268 9761 2541
127698	2207 3964 14731 14800
127699	4004 15515 14866 16671
127700	7631 7886 7174 7763
127701	5198 12548 15805 8616
127702	11959 12135 9143 16018
127703	5567 6631 12435 12734
127704	12315 12767 10889 15861
127705	17478 2247 9233 13481
127706	7050 16373 11951 13692
127707	5170 10628 7522 12579
127708	4868 13038 16222 14110
127709	3018 15475 10674 11833
127710	14153 9536 1243 9658
127711	11822 1881 3270 6892
127712	7916 9766 1575 15344
127713	5825 12420 4871 1010
127714	6917 15586 7823 14244
127715	17583 6180 7250 4918
127716	17649 13127 16111 7928
127717	6264 11112 14744 7278
127718	7155 11445 17644 7245
127719	11456 13467 8720 15885
127720	6902 7931 10353 15075
127721	15161 354 15050 14753
127722	11341 6298 2569 15079
127723	11276 16470 1970 10573
127724	13167 8136 2162 13161
127725	590 11900 735 11593
127726	10805 12069 17665 11409
127727	14075 4584 13062 16942
127728	6185 17338 14513 3602
127729	84 12487 7530 12659
127730	494 3291 1712 1025
127731	3963 16833 1803 4222
127732	8233 4703 37 15309
127733	1545 833 12867 12276
127734	1701 5098 2126 3265
127735	17001 2294 1250 6398
127736	8755 10333 7757 17285
127737	8599 15186 9688 5282
127738	2629 2576 2001 15786
127739	15098 14807 15584 4484
127740	11458 12521 5975 13376
127741	8652 13538 10214 3017
127742	13180 17176 7452 7944
127743	9427 13337 11671 9515
127744	16516 3893 3748 1738
127745	16419 7102 11245 11414
127746	2850 16447 13960 15599
127747	14374 1840 2119 666
127748	15003 7901 1906 8046
127749	10169 4150 11065 14874
127750	17118 11784 14921 17615
127751	11519 4979 6168 7408
127752	5201 5643 11046 9990
127753	14452 9816 10511 14063
127754	16196 1445 4078 16857
127755	17671 10539 3216 17122
127756	8904 17498 458 7092
127757	11561 7973 7294 8313
127758	10551 14543 45 14970
127759	13452 13907 16317 6076
127760	16356 12538 6424 8384
127761	16491 17767 15125 15791
127762	10047 12247 17622 6718
127763	15445 16450 17460 198
127764	8963 7205 2834 2998
127765	6653 15932 17732 13088
127766	10119 926 5075 16197
127767	3408 14157 16957 4529
127768	15391 17219 5567 1185
127769	14093 6471 6318 4401
127770	8849 14451 5097 3683
127771	12569 17386 1755 4797
127772	17211 17208 4581 3823
127773	8487 1812 1557 2978
127774	17325 5386 9645 16424
127775	3504 3080 3990 15016
127776	10700 13018 6156 14937
127777	13658 8036 1671 17970
127778	12167 13296 9324 7157
127779	8611 11288 9618 5523
127780	13943 12201 4239 282
127781	4875 3287 682 378
127782	17616 10898 4551 8638
127783	14677 8354 15423 364
127784	10862 6637 10333 5524
127785	2701 10956 9389 12241
127786	5045 3280 2159 6981
127787	17565 7627 7237 7453
127788	8319 13778 5874 4053
127789	9636 13741 16158 5737
127790	4292 5916 7658 13084
127791	5506 7027 14684 7407
127792	8899 11491 9549 2975
127793	16320 17199 9080 7363
127794	15698 17701 9843 7944
127795	10023 9347 6278 15483
127796	12539 1973 6489 4317
127797	2547 17869 5579 12850
127798	220 1739 12940 138
127799	7983 17606 5183 1520
127800	2609 12711 12795 16986
127801	6859 13587 4038 985
127802	13518 17104 13989 6270
127803	2791 10344 461 15302
127804	2589 8975 13325 13520
127805	969 81 10500 10999
127806	14383 1300 7658 3662
127807	5229 14178 7136 5263
127808	5976 2809 1215 171
127809	11767 10460 10042 16693
127810	16404 3655 15191 17086
127811	16955 17486 2880 10944
127812	551 4 10040 13362
127813	2184 6683 8859 950
127814	14242 362 12664 1826
127815	16157 13576 13650 10112
127816	6640 7020 16104 4044
127817	16650 12628 7657 8815
127818	2408 10412 16276 17855
127819	3390 16171 13096 1960
127820	17494 350 6770 8014
127821	3421 849 5407 15798
127822	12916 12127 10840 6416
127823	8077 2585 7059 12304
127824	4443 17288 11289 14714
127825	8523 3621 11041 10560
127826	12705 10527 6188 14801
127827	14712 14424 12977 17180
127828	9924 9579 3079 13559
127829	575 5390 9150 11663
127830	10194 16267 6676 9612
127831	6246 2176 8523 1775
127832	14047 5936 887 17328
127833	12250 6216 10268 12520
127834	4884 7351 7496 7298
127835	2681 12533 296 16081
127836	2810 17896 16785 10665
127837	10627 2306 14795 15242
127838	12351 3364 9971 13249
