Course	Room	Teacher	Time	Students
12837	630	1678	18	5445 8229 11270 14025 18199 25231 34188 44680 45492 54551 55359 59385 60772 65268 84504 86771 99300 100350 102841 112161 114471 118704 126158 139730 140786 140948 
12838	849	7190	18	7122 12578 17202 20347 29839 32301 32541 34757 40544 44665 45526 47807 56035 57304 61688 63883 65562 67716 68075 68532 68575 76580 84186 86074 86184 91313 92330 95456 109378 124332 127400 136191 137567 139096 
12839	540	320	0	9401 11718 12503 14848 15284 18799 25172 32187 32388 32845 33474 37974 44868 46212 47525 55580 56586 61523 68326 77784 79484 90349 93036 95781 96408 100256 100669 102258 103655 111261 118777 130058 131726 132967 135703 143566 
12840	615	7470	3	951 5150 5782 18406 21595 26831 33632 38986 52512 52895 71891 77083 79138 80655 84260 97099 99103 101660 103954 114475 123998 126371 126757 128677 133061 136588 
12841	24	6803	24	3378 9048 12423 15857 26667 31878 39156 42268 44826 48885 59778 59953 64618 71829 73078 74493 77365 77730 86301 94722 111111 112964 119979 120709 121238 121451 123997 124174 124437 126549 135484 135992 140217 140465 
12842	601	8834	10	1383 4125 8096 18620 27826 37742 41057 41861 41974 42041 42379 48241 51475 56049 56287 57871 58009 60736 65391 70288 75654 86346 110813 110924 111789 113943 116478 120141 128592 
12843	171	4368	15	6540 15752 18043 34518 36768 59202 69113 70078 71908 80360 84000 85320 86757 93476 107016 108963 117293 123394 127068 131007 131598 141517 
12844	376	2844	9	8978 10955 11068 11713 13177 13938 18434 19055 22392 22891 39576 49283 52577 74763 76765 77414 85471 93773 95438 106419 110735 110993 113739 114525 128087 134333 137268 139958 141043 
12845	828	7075	17	7505 9448 20023 45840 46830 47917 53328 59877 75720 76650 77363 81856 90538 95602 96462 100870 101193 101227 112346 112414 131190 131262 133021 133614 134586 136649 139896 139992 140368 143218 
12846	568	5425	23	540 3921 11219 12958 17241 20817 23082 24380 25273 25346 37399 41798 42698 46261 53692 59869 60176 73469 74421 90276 91694 92768 107127 109884 111449 113211 113443 114653 115657 116518 128318 131118 138824 
12847	960	8511	21	498 11496 12922 14142 22042 23733 37306 43943 44418 49224 51476 54095 63121 71698 72790 73259 74968 87094 88417 92126 92217 100964 110552 117918 121467 125412 126809 128999 130640 138521 140459 142874 143190 
12848	525	5445	15	4721 5815 9532 10493 20425 32740 41233 43108 44009 46040 52353 53816 56314 57170 65829 66745 71672 72645 78626 81900 83389 100321 100614 101944 104227 104981 123219 127004 133520 
12849	705	8848	17	1187 9402 10232 13205 18447 18668 28165 28468 35840 45044 45647 62347 73489 80242 80332 91939 93892 98190 101690 109382 111701 111864 112637 118279 125866 129915 132390 
12850	955	367	6	1665 14133 17006 25707 27750 28024 29941 44735 46078 46225 57370 70549 72006 77055 84976 86248 87596 88334 94800 95496 98671 99100 99289 100146 112829 113411 117394 117469 124180 125223 127797 135733 136318 137171 137911 
12851	727	7453	15	5090 5798 14181 15782 18641 19118 27136 48106 53391 55352 56313 63183 67856 69248 70393 74260 88193 93894 100190 110228 110647 115726 116359 117199 129543 133113 136565 
12852	235	4810	2	2931 3371 10748 19050 19818 21057 22596 22808 42564 47283 49117 52564 73552 76274 79118 89617 92529 104179 105429 105979 106282 122527 123186 125376 127341 131205 
12853	777	5517	16	7492 15802 16351 17229 18061 20749 21060 22796 28321 41729 76188 77068 84952 85174 90474 90482 91072 99066 101652 106073 107381 107520 117246 123404 125681 130976 137635 142274 
12854	192	7604	16	4740 11449 18442 29386 30624 36107 40755 52311 61437 66250 67926 72399 72823 76415 78211 86451 95753 96557 101325 104412 111187 112256 119593 120807 122993 123739 126057 128641 133346 134973 138123 139641 140417 
12855	786	6391	21	1909 2523 4521 7435 8973 9250 21668 31091 36600 42620 44884 51195 52909 54243 56980 58690 60130 61038 67173 67884 74776 75961 82658 84787 86206 88174 95096 102189 104068 104121 116675 119398 123741 128262 138974 143766 
12856	305	3101	2	1591 19753 27600 28568 34197 43446 49380 50608 56000 67760 76589 79443 94958 96866 98410 109229 109754 113336 116933 121362 131209 143629 
12857	66	2322	23	5410 6956 14530 18328 29465 31079 31497 34951 38906 43824 52846 58862 60938 69378 69667 74515 84267 85067 107774 109442 110450 116299 124783 131688 131962 132322 
12858	691	8937	10	139 3904 9124 15080 15547 28368 29660 31769 32313 33565 37040 48594 51866 52535 54605 63923 74583 83438 89914 92546 93696 95342 98349 100213 100668 125798 128809 138794 142987 
12859	541	2521	0	2154 3057 6510 12031 20473 21348 29794 33101 34894 35470 43684 48005 55691 58654 59101 59182 61566 62058 63100 65188 69076 73888 85039 98885 99365 99762 111208 113130 114257 120016 135395 142395 
12860	408	544	17	190 2758 6315 7707 9005 9557 11098 14851 22036 23172 29719 51506 59757 67041 69167 71210 76277 89002 91847 105987 130463 132445 132703 136666 141090 142531 
12861	11	2748	14	1429 3366 5472 8872 9574 14089 14959 16109 17907 19994 20700 23836 28045 31910 37366 37995 50274 56037 67550 72249 72608 73198 74123 85010 90110 91027 91191 97412 100464 107197 107655 113433 118506 122349 129744 129782 135482 137854 138866 
12862	223	653	23	9395 10795 15237 16189 21597 21805 22997 26749 34986 44647 50063 52958 53966 55703 55989 61798 66381 66805 70713 79541 80170 82140 83303 86905 90298 92717 93203 95003 99688 101138 102045 115278 115602 120183 120408 122598 122718 124312 137273 139711 
12863	530	786	17	3464 10996 21245 21677 26359 31257 39930 47692 49626 65102 76720 77812 78035 80718 86224 97119 99714 102037 105705 110535 112670 113128 114668 121201 132996 133591 
12864	633	7993	21	4398 4716 9578 12735 24716 25354 30947 34117 42045 43810 47773 59191 62102 67270 69057 75632 86167 89141 92602 95623 101117 102904 103115 103323 103902 110790 111110 112911 118158 118855 123911 135803 136471 139123 143617 
12865	400	982	21	4193 6286 14316 16323 21543 22630 23225 29563 31592 32537 32927 39905 40792 41659 52268 53362 54033 59982 61693 66595 67840 68228 79751 79952 84844 84941 87108 87895 97610 98312 101751 108259 111592 113147 116458 117230 120747 120895 121361 134558 135760 140128 141632 143516 
12866	95	2878	14	12721 16765 16915 23339 25760 28332 29276 32130 35522 45038 52023 67188 73672 74884 80283 88301 88697 90233 92687 94746 95055 101319 101398 102770 106456 108476 114148 116706 120280 122940 123031 123090 123442 124669 124683 128417 129807 131154 132368 134745 136958 137547 143682 
12867	790	4799	13	3051 6280 12249 20275 21028 24831 27787 29193 29732 42039 42431 43809 55920 56705 59785 60930 74326 94731 98074 99783 104483 105290 107053 108226 118653 119595 125566 127733 140928 
12868	718	2348	11	2006 9159 11118 12605 12763 12920 20886 26764 30821 39740 47090 65791 73584 77046 77171 83886 97445 100095 101391 103445 116768 119285 132978 137448 143545 
12869	583	2143	24	7241 7673 11057 18954 19818 26296 29793 30555 31207 32355 34875 35959 38615 41067 44721 48091 52029 53310 54278 58339 60794 65806 67740 68499 73318 79113 79893 81247 88275 92178 97034 105820 107535 108987 114882 117995 125621 128122 129356 132361 138118 138771 
12870	523	6259	14	6548 8340 20668 24272 24665 29006 39146 39500 41651 42368 44654 44825 53374 56339 70241 79962 84779 85375 87524 97205 108699 113391 116694 122871 132134 
12871	973	4253	20	4558 4740 13643 15924 21389 26494 31900 32674 34384 38356 40021 40989 41155 44667 49566 70189 76768 80257 84241 89038 94537 102881 107448 110886 111065 111752 112297 113018 115937 120973 124764 136457 139009 141098 
12872	160	6172	9	3369 7167 10738 43867 47481 69590 72719 77700 83457 83558 89511 96445 105577 109130 110576 118653 125593 126205 
12873	930	6040	12	3414 3704 13958 15339 18086 19443 35688 40823 41565 43751 46457 63645 67209 68440 75850 86823 106578 109467 110324 111507 114017 120158 126055 132639 136402 140198 
12874	287	5268	1	944 15252 18669 23120 23525 23624 26709 30916 33585 43379 48639 53167 70189 81467 82906 85012 96598 101101 105410 107828 113890 117803 118018 129250 132436 137549 
12875	852	6721	17	3584 3904 4403 13125 13479 13955 30138 46984 50770 58955 61296 64870 65877 68806 77057 77726 82802 86364 94242 96324 97053 98607 100480 102568 103040 109169 127080 132459 136999 140180 141989 142153 
12876	893	3588	17	12281 15478 21292 22060 29653 33394 37311 40370 51868 61222 69695 75526 80163 80859 85857 89097 96141 96170 97446 107651 108247 116681 126370 128151 129600 133493 133524 134487 142556 
12877	218	5802	4	728 5648 15818 18029 29707 32024 37481 38387 42741 50129 56656 57166 59423 61419 63649 65113 66418 71193 71977 74571 85368 96815 99732 100715 110026 115958 124892 125998 141438 141585 
12878	635	3750	20	8197 12891 17307 22560 25393 26596 26766 30424 31588 38953 63862 64670 75440 90802 96662 97060 99266 112926 116322 116525 117762 121444 126690 126993 127083 130326 135764 138037 141025 
12879	423	2342	7	19237 27118 29633 35867 36074 36536 43270 48853 63825 69483 77036 87027 91949 94114 102341 109062 112032 115597 116065 118810 123580 131217 137697 
12880	557	5189	0	521 1078 4309 7413 7838 10128 31155 34391 39724 41762 44358 48524 48881 53970 54391 56222 62773 69393 69573 74307 76417 84297 85305 89224 95704 98774 107333 134092 143304 
12881	282	892	22	1671 4274 17173 25610 26225 32582 42701 44846 46702 51401 53008 58013 58732 59391 63963 70920 74151 90338 97828 99526 119359 131626 133078 139016 142759 
12882	578	6500	0	1558 15744 19538 20504 22245 24064 44171 50146 52062 52168 53277 56047 58920 63290 68756 74762 75371 76886 79618 97489 106918 107740 108578 108981 110017 111196 112145 118685 123082 127040 130095 130937 133523 134830 137815 138127 
12883	898	7825	18	20446 22231 29395 41710 60691 61128 64317 67693 69352 72160 80128 84451 88762 89383 98409 101224 103068 105702 106935 109037 109191 111312 111710 116724 118744 123623 125511 131427 136185 140686 140925 143254 
12884	416	6788	22	9917 11128 12924 13540 15112 17724 21538 22618 22925 24855 25715 26707 28849 31005 31868 32104 36749 37967 42695 44602 61763 71471 73050 82592 84383 92761 94546 94692 102511 131732 133773 
12885	215	8859	16	2398 4527 12133 18771 20680 24749 26537 29895 32812 38198 43171 56702 59250 60582 60735 61697 64234 67811 68964 72431 73541 73642 82622 84459 89818 95255 95648 95805 98998 104030 106499 107527 109254 110629 111459 111644 111868 112107 112262 114724 117290 122828 123818 130295 142235 
12886	449	600	7	259 3903 5808 9125 10636 21040 21359 30851 33230 34359 35106 36443 38508 41397 48482 48751 54099 61003 64773 71624 73334 78955 85899 88088 88995 91962 107707 112068 116215 122170 128115 130289 133038 133522 134632 137428 139787 142520 
12887	446	8612	19	3189 3336 3560 4128 13475 24142 27346 32046 32592 37575 38710 42542 46792 47491 51708 52616 54975 60006 63536 65700 66541 67833 69933 72038 72375 73484 76977 81260 86576 90680 101375 103868 124320 130060 130937 
12888	301	6096	24	5503 9149 13883 14888 16800 18563 19970 25212 27289 28571 33447 39413 43970 44064 45582 49203 53311 55736 57145 58236 62733 70745 79545 79832 90289 92500 101977 104464 114976 119565 121438 124593 124851 128362 128568 130233 130630 133186 133225 135351 139832 140130 142300 
12889	248	1326	5	1109 14149 15198 21950 33451 37046 43305 51613 62137 65256 71778 78707 80705 81525 83081 84880 93051 98527 105100 106749 108730 109983 124299 126316 128411 
12890	412	1928	2	2152 2900 7652 14627 15340 24482 24779 42336 44788 46918 48399 49835 51211 55524 58973 59238 76842 77426 81082 105152 106205 114028 114757 116077 116376 124423 125853 128575 128878 135865 141335 
12891	585	5393	23	2944 15446 19061 21451 22959 25677 33497 34399 36994 39610 40424 51033 54806 58441 58957 62305 64470 68788 74954 80055 80624 84349 92416 92616 99808 100825 105177 110385 119707 126819 127536 133581 142684 
12892	671	3697	20	6058 6563 10931 22643 30640 33442 36502 39038 40232 45289 46071 47496 50758 53777 57589 67001 77953 81729 92696 96182 99006 103357 111609 116294 117549 126971 132426 136774 139778 
12893	18	4232	24	10052 25205 25749 29375 32878 36455 40882 51281 51780 61180 71547 74670 76869 77875 79181 82315 82420 90763 92537 100959 101727 102934 119202 122791 123176 123811 129661 130336 133248 141167 
12894	962	153	12	710 13574 18009 19757 25930 26208 27814 37909 39499 50907 51020 53292 59876 61419 81695 85514 92850 94112 95168 96395 98187 98910 105892 113679 114242 114389 121563 
12895	19	8300	24	1830 2111 16871 23949 26151 30404 34361 38773 53591 57926 59580 61241 67885 69653 70357 79134 84535 86910 88343 91636 96976 99270 101681 102693 104536 105226 108335 112202 112893 114264 122432 123836 136448 137723 139279 143070 
12896	570	7509	22	3520 11052 21007 22497 31112 38098 38377 39040 44397 51424 53185 55021 69692 82857 90416 91281 94126 94774 96502 105314 108044 108107 119038 120589 122783 125538 126701 126838 129285 131482 132348 138360 138827 
12897	581	7303	0	8046 12046 16810 22163 28973 33019 34996 43815 50241 57436 66897 69898 71586 73259 79114 79275 79494 81286 83206 94517 94789 95546 95571 96624 98192 101843 110966 120988 122191 127330 134535 
12898	968	5403	17	7784 7992 9155 12570 17015 18789 22243 32249 38172 38289 38365 49163 54910 57958 63571 65038 68103 71630 81807 93537 97000 103581 104446 106082 108475 111155 113236 113260 117026 122014 125080 135819 
12899	149	7003	12	11022 13810 13899 22935 25302 31011 36749 45460 65348 71981 78469 79741 80250 81796 83628 91249 91829 97369 100529 104247 114769 122441 126116 130742 131916 131960 134289 138427 140361 140692 142499 
12900	744	581	11	3315 6494 8296 36527 39254 45126 46247 47396 48201 60137 60339 60637 64556 69220 70055 74160 75695 76631 80629 81924 85334 88953 89236 89329 89703 103702 104676 107973 123038 127647 130930 133795 135483 143023 
12901	465	1609	22	6066 9093 12421 17720 17915 30574 36127 38125 44124 45562 50790 51616 62798 67797 69948 88666 89433 91406 91873 95372 96504 104968 111989 112052 113041 113597 115101 117404 117556 117667 121154 123608 127213 128313 129952 138731 
12902	372	698	21	3342 21318 26124 32570 32743 35344 35877 38523 41447 44286 50216 52356 52445 56768 61020 65974 71122 89524 90264 106369 114314 123375 128129 128218 129833 129932 138908 143999 
12903	658	2238	22	6229 6498 12802 19347 22518 32076 33736 59424 62946 63364 64183 68975 76291 80837 82486 82965 85835 86372 86837 90016 90209 95555 96362 97403 101533 101612 107492 114875 120697 123381 124823 125683 134463 136940 
12904	393	3553	9	9812 19734 20522 22290 32311 32759 43534 52115 56776 57295 58451 59226 61264 64093 67686 69129 71031 75253 78700 83946 87246 87532 97186 100796 113837 123322 126969 131422 131721 
12905	99	6434	20	1880 2612 4301 7486 8749 14220 25163 25501 30709 33609 40653 44849 46349 50060 57757 60768 61228 69797 75846 85406 93440 94893 96297 99095 102031 103222 105841 106642 108323 110142 110673 112632 112639 129243 131934 
12906	978	8951	2	680 3721 3935 9765 11419 11692 15050 16755 21059 24392 25629 30079 30641 35391 35827 37563 38169 50270 51685 52807 53435 63309 63954 66914 68366 69874 75047 77119 77249 77920 79633 81442 82308 83031 84063 87176 90036 93245 93327 100966 101409 103380 111593 113586 117353 124192 127475 128018 131596 133620 135423 136945 138616 140817 
12907	381	5350	16	5619 10901 13338 19239 21206 23305 24623 27794 30041 37076 37180 39456 40664 42551 43115 48796 49727 50123 50437 53525 54155 55931 56746 58410 66938 67133 68315 69145 76126 78812 82850 91907 92413 98901 113978 114423 127599 129616 131345 134978 143069 
12908	670	2016	21	114 2142 6358 13636 21472 32381 34200 40147 42098 45889 55429 65184 70833 71396 72487 74650 80355 83231 86657 88757 89771 97244 105753 108537 111012 114596 115231 120346 126754 127082 134840 143152 
12909	152	6929	15	23765 29156 35164 36455 45109 45356 45592 46105 52106 54056 56666 64044 64144 83810 93109 96654 102967 103738 109452 110939 111020 115134 121636 133576 
12910	70	1374	25	1926 2401 8445 10924 19624 20853 25642 26607 28771 35167 38379 39639 39859 42920 43957 50166 54500 59794 63521 69392 69609 70595 86188 86883 88500 88530 91761 93761 94908 95768 104420 108416 115999 117822 117934 118998 122000 125921 126543 129648 130494 132316 133696 138181 141414 141754 
12911	711	1933	10	9808 13365 14571 17337 17360 19017 30476 42901 45680 54595 58080 66744 69046 76010 78173 78870 82700 89637 92705 96031 104622 115808 118963 126124 127142 142000 142562 
12912	60	1478	13	1233 17216 17418 28824 31817 32476 56956 59111 66097 67514 75766 82621 86128 87891 91063 93088 102441 108928 119131 120598 
12913	507	8258	2	3768 19898 24435 24515 24614 26199 31015 35623 36764 38894 42590 51496 52837 61890 68183 70603 71563 73662 83252 84868 86931 89393 93304 94913 112391 114377 115210 128215 134751 139292 142743 
